16040612,14:32,scraped
90000443,14:37,estimated
90000471,14:37,estimated
90000518,14:39,scraped
90000737,14:40,estimated
90000534,14:41,estimated
90000647,14:44,scraped
90000601,14:45,estimated
90000753,14:47,scraped
90000730,14:50,scraped
90000527,14:52,scraped
90000549,14:52,estimated
90000546,14:53,estimated
90000547,14:54,estimated
90000548,14:55,scraped
90000550,14:56,estimated
90000542,14:57,estimated
90000294,14:58,scraped
90000645,15:01,estimated
90000019,15:04,scraped
90000019,15:06,scraped
90000414,15:07,scraped
90000422,15:09,scraped
90000556,15:09,estimated
90000423,15:09,estimated
90000080,15:10,estimated
90000081,15:11,scraped
90000324,15:11,estimated
90000325,15:13,estimated
90000326,15:14,scraped
90000292,15:15,estimated
90000295,15:17,scraped
